billedcost,billingaccountid,billingaccountname,billingaccounttype,billingcurrency,billingperiodend,billingperiodstart,chargecategory,chargeclass,chargedescription,chargefrequency,chargeperiodend,chargeperiodstart,commitmentdiscountid,commitmentdiscountname,commitmentdiscountquantity,commitmentdiscountstatus,commitmentdiscounttype,consumedquantity,consumedunit,contractedcost,contractedunitprice,effectivecost,invoiceissuername,listcost,listunitprice,pricingcategory,pricingquantity,pricingunit,providername,publishername,regionid,regionname,resourceid,resourcename,resourcetype,servicecategory,servicename,skuid,skupriceid,subaccountid,subaccountname,subaccounttype,x_accountid,x_accountname,x_accountownerid,x_billedcostinusd,x_billedunitprice,x_billingaccountid,x_billingaccountname,x_billingexchangerate,x_billingexchangeratedate,x_billingprofileid,x_billingprofilename,x_contractedcostinusd,x_costallocationrulename,x_costcenter,x_customerid,x_customername,x_effectivecostinusd,x_effectiveunitprice,x_invoiceid,x_invoiceissuerid,x_invoicesectionid,x_invoicesectionname,x_listcostinusd,x_partnercreditapplied,x_partnercreditrate,x_pricingblocksize,x_pricingcurrency,x_pricingsubcategory,x_pricingunitdescription,x_publishercategory,x_publisherid,x_resellerid,x_resellername,x_resourcegroupname,x_resourcetype,x_serviceperiodend,x_serviceperiodstart,x_skudescription,x_skudetails,x_skuiscrediteligible,x_skumetercategory,x_skumeterid,x_skumetername,x_skumetersubcategory,x_skuofferid,x_skuorderid,x_skuordername,x_skupartnumber,x_skuregion,x_skuservicefamily,x_skuterm,x_skutier,tags
0.000181242,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,71,Units,0.000181242,0.025527,0.000181242,Microsoft,0.00021229,0.0299,Standard,0.0071,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/c7c-gnpc-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/fdyina1xvtzt1vbvm1,fdyina1xvtzt1vbvm1,Storage account,Storage,Storage Accounts,611182811,611182811,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.025527,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.025527,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,C7C-GNPC-et,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"": ""Azure"", ""StorageService"": ""Blob""}",1,Microsoft Defender for Cloud,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Storage,MS-AZR-0017P,,,AAA-97331,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
1.18E-05,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Load Balancer - Standard Data Processed,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.001845721,GB,1.18E-05,0.0063918,1.18E-05,Microsoft,0.000013806,0.00748,Standard,0.001845721,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/c7c-nace-et/cebivqref/zvpebfbsg.znpuvaryrneavatfreivprf/jbexfcnprf/c7cnacenzyjf,c7cnacenzyjf,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1071327,1071327,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.0063918,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.0063918,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,c7c-nace-et,Microsoft.MachineLearningServices/workspaces,,,Load Balancer - Standard Data Processed,"{""NodeType"": ""Dedicated"", ""PoolName"": ""compute-poorna_c5475b1c-2819-478d-b14e-456b79cb6b27"", ""UsageType"": ""loadbalancers"", ""ConfigType"": ""VirtualMachine"", ""AccountName"": ""bai24499671101746143625a"", ""ClusterType"": ""DSI"", ""SourceEventId"": ""7a4ddd21-018a-870f-7097-fbb30a0fcf0c"", ""AmlWorkspaceId"": ""d14a23e8-17e5-460f-97fc-0cf6d581f5ce"", ""AMLResourceType"": ""Provisioner.Batch"", ""EmittingService"": ""Machine Learning Service - Non DSVM"", ""Processor_Version"": ""BillingProcessorV2"", ""HostSubscriptionId"": ""638e6bf4-26ad-478e-9cec-b47a06e84c00"", ""PoolAllocationMode"": ""BatchService"", ""SourceResourceProvider"": ""Batch""}",1,Load Balancer,dfc7cc11-fbe2-41c8-b6fa-24a574223938,Standard Data Processed,Standard,MS-AZR-0017P,,,AAA-21854,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
0.010449387,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Premium SSD Managed Disks - P15 LRS - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.000215,Units/Month,0.010449387,48.6018,0.010449387,Microsoft,0.01223135,56.89,Standard,0.000215,Units/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/qngnoevpxf-et-npgvirgenafcbeg-qan-qojf-ceq56-sgb8paow0dvph/cebivqref/zvpebfbsg.pbzchgr/qvfxf/pssoq25r613s9srpn37s9osso2111ns5-pbagnvareebbgibyhzr,pssoq25r613s9srpn37s9osso2111ns5-pbagnvareEbbgIbyhzr,Disk,Compute,Virtual Machines,1073377,1073377,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,48.6018,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,48.6018,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Month,Cloud Provider,Microsoft,,,QNGNOEVPXF-ET-NPGVIRGENAFCBEG-QAN-QOJF-CEQ56-SGB8PAOW0DVPH,Microsoft.Compute/disks,,,Premium SSD Managed Disks - P15 LRS - AU East,,1,Storage,19542cc3-e358-46e5-bedd-65213f3a9b1d,P15 LRS Disk,Premium SSD Managed Disks,MS-AZR-0017P,,,AAD-18277,AU East,,,,"{""application"": null, ""environment"": ""Production"", ""cost_center"": ""Npgvir Genafcbeg""}"
0.000609011,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,General Block Blob v2 Hierarchical Namespace - Hot - Read Operations - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,794,Units,0.000609011,0.00767016,0.000609011,Microsoft,0.000712933,0.008979,Standard,0.0794,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/gff-vpz-et-ceq/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/gffvpzqngnceq56,gffvpzqngnceq56,Storage account,Storage,Storage Accounts,611242795,611242795,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00767016,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00767016,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,GFF-vpz-et-ceq,Microsoft.Storage/storageAccounts,,,General Block Blob v2 Hierarchical Namespace - Hot - Read Operations - AU East,,1,Storage,0ad82856-4b8d-42ea-b829-3ef3bd1234c5,Hot Read Operations,General Block Blob v2 Hierarchical Namespace,MS-AZR-0017P,,,AAD-54489,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""6555672185""}"
0.000110928,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Tables - LRS Data Stored - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.001752,GB/Month,0.000110928,0.063315,0.000110928,Microsoft,0.000129823,0.0741,Standard,0.001752,GB/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/gff_nanylgvpf_et_qri/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/gffnanylgvpfetqrino1r,gffnanylgvpfetqrino1r,Storage account,Storage,Storage Accounts,1012552,1012552,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.063315,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.063315,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,GFF_Nanylgvpf_et_qri,Microsoft.Storage/storageAccounts,,,Tables - LRS Data Stored - AU East,,1,Storage,da55f3c8-c8dc-4f65-8f99-9d6f201b1ea7,LRS Data Stored,Tables,MS-AZR-0017P,,,N9H-00639,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""6555672185""}"
0.000207311,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Key Vault - Operations,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,54,Units,0.000207311,0.038391,0.000207311,Microsoft,0.00024246,0.0449,Standard,0.0054,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/et-flq-abaceq-vc-jbexybnq-iarg56/cebivqref/zvpebfbsg.xrlinhyg/inhygf/nmrapelcgvbaxi58,NmRapelcgvbaXI58,Key vault,Security,Key Vault,1019000,1019000,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.038391,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.038391,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,ET-FLQ-ABACEQ-VC-JBEXYBNQ-IARG56,Microsoft.KeyVault/vaults,,,Key Vault - Operations,,1,Key Vault,0f824807-2376-435c-95c9-f992b67a07b0,Operations,,MS-AZR-0017P,,,3Q7-00088,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
0,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Rtn Preference: MGN - Standard Data Transfer In - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.000137,GB,0,0,0,Microsoft,0,0,Standard,0.000137,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/izf-enqne-et-qri/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/pvqngnoevpxf,pvqngnoevpxf,Storage account,Storage,Storage Accounts,1010515,1010515,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,IZF-Enqne-et-qri,Microsoft.Storage/storageAccounts,,,Rtn Preference: MGN - Standard Data Transfer In - AU East,,1,Bandwidth,42bb05e1-6f42-4de1-a6ba-7ffb976cb560,Standard Data Transfer In,Rtn Preference: MGN,MS-AZR-0017P,,,Q5H-00019,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
1.01E-05,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Rtn Preference: MGN - Standard Data Transfer Out - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.000066,GB,1.01E-05,0.153765,1.01E-05,Microsoft,0.00001188,0.18,Standard,0.000066,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/qngnoevpxf-et-qo-qrzb-xl8ebelz0rcof/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/qofgbentrqqjrzcdqk9bmh,qofgbentrqqjrzcdqk9bmh,Storage account,Storage,Storage Accounts,1011515,1011515,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.153765,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.153765,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,qngnoevpxf-et-QO-Qrzb-xl8ebelz0rcof,Microsoft.Storage/storageAccounts,,,Rtn Preference: MGN - Standard Data Transfer Out - AU East,,1,Bandwidth,fe167397-a38d-43c3-9bb3-8e2907e56a41,Standard Data Transfer Out,Rtn Preference: MGN,MS-AZR-0017P,,,Q5H-00002,AU East,,,,"{""application"": ""qngnoevpxf"", ""environment"": null, ""cost_center"": null}"
0.000038592,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Factory v2 - Cloud - Read Write Operations,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,3,Units,0.000038592,0.6432,0.000038592,Microsoft,0.000045,0.75,Standard,0.00006,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/gff_nanylgvpf_et_qri/cebivqref/zvpebfbsg.qngnsnpgbel/snpgbevrf/gff-nqs-ft-gnpc-qri,GFF-NQS-FT-GNPC-QRI,Data factory (V2),Integration,Azure Data Factory,1076487,1076487,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.6432,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.6432,,,696330,Qngnpbz,,,,50000,AUD,Standard,50K,Cloud Provider,Microsoft,,,GFF_NANYLGVPF_ET_QRI,MICROSOFT.DATAFACTORY/FACTORIES,,,Azure Data Factory v2 - Cloud - Read Write Operations,,1,Azure Data Factory v2,d87c061a-44b8-4898-a94c-60355ea7a2f7,Cloud Read Write Operations,,MS-AZR-0017P,,,AAD-19283,,,,,"{""application"": ""596760"", ""environment"": ""Dev"", ""cost_center"": ""6555672185""}"
0.2149092,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender CSPM - Standard - Nodes,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,24,Units/Hour,0.2149092,0.00895455,0.2149092,Microsoft,0.25152,0.01048,Standard,24,Units/Hour,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/ebnqfnsrglnanylgvpf-et-cce/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/fdyinlhfhyzy0z7kkh,fdyinlhfhyzy0z7kkh,Storage account,Storage,Storage Accounts,616515395,616515395,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00895455,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00895455,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Hour,Cloud Provider,Microsoft,,,ebnqfnsrglnanylgvpf-et-cce,Microsoft.Storage/storageAccounts,,,Microsoft Defender CSPM - Standard - Nodes,"{""Cloud"": ""Azure""}",1,Microsoft Defender for Cloud,5c3a13cf-f401-5070-b805-5834ab6dcfd3,Standard Node,Microsoft Defender CSPM,MS-AZR-0017P,,,AAN-64248,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Prod"", ""cost_center"": ""6555604585""}"
0.021306,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Factory v2 - Cloud - Data Movement,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.066666667,Hours,0.021306,0.31959,0.021306,Microsoft,0.024933333,0.374,Standard,0.066666667,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/c7c-nanylgvpf-et/cebivqref/zvpebfbsg.qngnsnpgbel/snpgbevrf/c7c-nanylgvpf-qs-qri56,C7C-NANYLGVPF-QS-QRI56,Data factory (V2),Integration,Azure Data Factory,1077829,1077829,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.31959,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.31959,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,C7C-NANYLGVPF-ET,MICROSOFT.DATAFACTORY/FACTORIES,,,Azure Data Factory v2 - Cloud - Data Movement,,1,Azure Data Factory v2,9d6f5dbf-90a1-46bc-85b7-e9c3f92bae35,Cloud Data Movement,,MS-AZR-0017P,,,AAD-19265,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
8.42E-05,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,33,Units,8.42E-05,0.025527,8.42E-05,Microsoft,0.00009867,0.0299,Standard,0.0033,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/ebnqfnsrglnanylgvpf-et-frpher/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/ebnqfnsrglfnaqcvg,ebnqfnsrglfnaqcvg,Storage account,Storage,Storage Accounts,611182811,611182811,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.025527,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.025527,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,ebnqfnsrglnanylgvpf-et-frpher,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"": ""Azure"", ""StorageService"": ""Files""}",1,Microsoft Defender for Cloud,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Storage,MS-AZR-0017P,,,AAA-97331,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""6555604585""}"
0.004149677,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Monitor - Alerts Metric Monitored,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.032258065,Units/Month,0.004149677,0.12864,0.004149677,Microsoft,0.00483871,0.15,Standard,0.032258065,Units/Month,Microsoft,Microsoft,global,Global,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/vac-ohfvarfffbyhgvbaf-et/cebivqref/zvpebfbsg.vafvtugf/zrgevpnyregf/snvyher,snvyher,Metric alert rule,Management and Governance,Azure Monitor,1077994,1077994,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.12864,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.12864,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Month,Cloud Provider,Microsoft,,,vac-ohfvarfffbyhgvbaf-et,microsoft.insights/metricalerts,,,Azure Monitor - Alerts Metric Monitored,,1,Azure Monitor,6860c782-bbcc-41ed-a218-fb308dd0942e,Alerts Metric Monitored,,MS-AZR-0017P,,,AAA-67339,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
11.0952,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,SQL Database Single/Elastic Pool General Purpose - Compute Gen5 - 1 vCore - vCore - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,48,Hours,11.0952,0.23115,11.0952,Microsoft,13.008,0.271,Standard,48,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/nnv-ov-jbexsybj-et-ceq/cebivqref/zvpebfbsg.fdy/freiref/nnvovcebq/qngnonfrf/nnvovcebq,nnvovcebq/nnvovcebq,SQL database,Databases,Azure SQL Database,1077725,1077725,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.23115,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.23115,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,NNV-OV-Jbexsybj-et-ceq,Microsoft.Sql/servers/databases,,,SQL Database Single/Elastic Pool General Purpose - Compute Gen5 - 1 vCore - vCore - AU East,"{""SLO"": ""SQLDB_GP_Gen5_2"", ""vCores"": 2, ""UniqueResourceId"": ""EEFBECAE-4FBC-4DF1-BEFC-7C1B2C7B62BF""}",1,SQL Database,2d6ad12e-49dd-4279-9c6b-e0cd904957ab,vCore,Single/Elastic Pool General Purpose - Compute Gen5,MS-AZR-0017P,,,AAD-17812,AU East,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
